product_id,product_name,category,segment,size,color,list_price,cogs,orders_count,total_units_sold,gross_revenue,net_revenue,total_discount_amount,avg_selling_price,promo_attach_rate_pct,gross_margin_pct,total_return_events,total_units_returned,total_refund_amount,return_rate_pct,top_return_reason,returns_wrong_size,returns_defective,returns_not_as_described,returns_changed_mind,returns_late_delivery,total_reviews,avg_rating,positive_reviews,negative_reviews,stock_on_hand,days_of_supply,fill_rate,sell_through_rate,stockout_flag,overstock_flag,reorder_flag,latest_snapshot_date,product_risk_tier
635,"SaigonFlex UC-00","Streetwear","Everyday","XL","purple",10745.220588235294,9205.430477941176,3294,14745,148186195.57,142311474.84,5874720.73,10071.735009107468,33.55,4.62,193,551,5143214.37,3.74,"wrong_size",65,42,33,35,18,506,3.92,358,65,1128,33840,1,0.0009,false,true,false,"2020-06-30","low_risk"
1934,"UrbanVN RP-09","Outdoor","Activewear","L","white",1609.9115094339622,1337.8364643396226,1186,5297,7899216.28,7382560.42,516655.86,1494.35455311973,43.42,4.01,52,134,180248.62,2.53,"wrong_size",16,10,12,8,6,174,3.91,125,22,339,10170,0.9667,0.0029,true,true,false,"2022-10-31","low_risk"
1924,"UrbanVN MA-17","Casual","All-weather","S","white",4242.385846538782,4030.266554211843,908,3960,15961476.24,15245058.89,716417.35,4039.57704845815,32.27,-4.69,52,158,583078.78,3.99,"wrong_size",23,7,9,8,5,147,4.03,108,12,228,6840,0.9333,0.0044,true,true,false,"2021-05-31","low_risk"
554,"SaigonFlex UC-19","Streetwear","Everyday","L","white",10501.44709090909,6426.885619636364,41,157,1513820.72,1424078.36,89742.36,9695.478048780487,36.59,29.15,2,5,46636.57,3.18,"wrong_size",2,0,0,0,0,8,3.63,4,1,6,180,0.9333,0.1429,true,true,false,"2022-06-30","low_risk"
1415,"VietMode RP-07","Outdoor","Activewear","XL","purple",5668.74,3382.537158,27,122,632655.55,590595.01,42060.54,5222.5,40.74,30.13,1,1,5214,0.82,"not_as_described",0,0,1,0,0,2,4.5,2,0,3,90,1,0.25,false,false,false,"2022-12-31","low_risk"
837,"HanoiStreet UM-21","Streetwear","Balanced","M","silver",10059.6825,9556.698375,15,60,576980.01,561609.17,15370.84,9299.45,33.33,-2.1,1,1,7876.93,1.67,"changed_mind",0,0,0,1,0,2,3,1,1,9,270,0.9667,0.1,true,true,false,"2016-06-30","low_risk"
916,"HanoiStreet UE-25","Streetwear","Performance","S","green",10079.37,9575.4015,69,323,3069764.19,2919307.4,150456.79,9418.83420289855,42.03,-5.94,4,13,114145.03,4.02,"wrong_size",4,0,0,0,0,13,3.77,9,3,20,300,0.9333,0.0909,true,true,false,"2022-10-31","low_risk"
972,"HanoiStreet UC-35","Streetwear","Everyday","S","orange",8000.37,5880.27195,7,34,249853.57,231499.72,18353.85,7348.608571428572,57.14,13.64,1,1,6924.65,2.94,"changed_mind",0,0,0,1,0,1,4,1,0,3,45,0.9333,0.4,true,false,false,"2022-08-31","low_risk"
321,"LotusWear UE-42","Streetwear","Performance","M","black",11235.502173913044,10673.727065217392,105,486,5005824.43,4737308.96,268515.47,10243.672380952381,46.67,-9.5,1,2,19800.48,0.41,"wrong_size",1,0,0,0,0,12,3.75,7,3,16,480,1,0.0588,false,true,false,"2019-08-31","low_risk"
1548,"VietMode RP-40","Outdoor","Activewear","S","pink",4241.653043478261,3493.001281304348,92,403,1611715.82,1530578.95,81136.87,4002.957065217391,35.87,8.03,2,4,16334.44,0.99,"changed_mind",0,1,0,1,0,17,4,12,2,20,600,0.9667,0.0476,true,true,false,"2017-05-31","low_risk"
1779,"SaigonCore UE-14","Streetwear","Performance","XL","yellow",9449.37,6418.012104000001,13,50,457779.96,443875.02,13904.94,9130.73,30.77,27.7,1,2,17997.18,4,"changed_mind",0,0,0,1,0,2,4,1,0,13,195,0.9667,0.1333,true,true,false,"2022-10-31","low_risk"
1939,"UrbanVN RP-14","Outdoor","Activewear","XL","yellow",3527.37,1932.99876,169,774,2538775.01,2380705.49,158069.52,3283.7377514792897,45.56,37.16,3,5,14542.649999999998,0.65,"wrong_size",2,1,0,0,0,30,3.93,19,5,35,1050,0.9333,0.0278,true,true,false,"2019-10-31","low_risk"
1521,"VietMode RP-13","Outdoor","Activewear","M","black",6298.74,4021.74549,27,107,630981.98,593937.46,37044.52,5897.056296296297,44.44,27.55,1,2,10504.6,1.87,"not_as_described",0,0,1,0,0,3,3.33,1,1,12,360,0.9333,0.0769,true,true,false,"2021-10-31","low_risk"
1332,"VietMode RP-24","Outdoor","Activewear","S","orange",5140.902162162162,2764.7771828108107,30,139,671787.6,634833.65,36953.95,4855.409,36.67,39.46,2,5,23683.989999999998,3.6,"not_as_described",1,0,1,0,0,6,3.67,4,2,3,90,1,0.25,false,false,false,"2021-06-30","low_risk"
1401,"VietMode RP-93","Outdoor","Activewear","M","black",4771.62,3444.155316,38,181,818747.19,783511.33,35235.86,4516.981842105263,31.58,20.44,1,1,4707.77,0.55,"not_as_described",0,0,1,0,0,3,3.67,2,0,4,40,1,0.4286,false,false,false,"2020-06-30","low_risk"
2154,"PhoenixWear UE-07","Streetwear","Performance","L","white",10009.10076923077,5308.827048,7,40,386573.78,373732.84,12840.94,9608.134285714286,28.57,43.18,2,4,35328.66,10,"defective",0,2,0,0,0,1,3,0,0,3,90,0.9667,0.25,true,false,false,"2022-12-31","medium_risk"
1903,"BambooCraft UC-22","Streetwear","Everyday","XL","blue",9629.856486486486,9148.36366216216,26,111,1039630.07,1019102.19,20527.88,9397.136153846153,15.38,0.36,2,10,83504.95999999999,9.01,"not_as_described",0,0,2,0,0,4,4,3,0,21,315,0.9667,0.087,true,true,false,"2014-06-30","medium_risk"
1815,"SaigonCore YY-10","GenZ","Trendy","XL","purple",3912.072127659574,3222.765018765958,68,307,1138917.26,1085192.38,53724.88,3683.351617647059,38.24,8.83,4,14,52142.15,4.56,"wrong_size",2,1,0,1,0,12,3.92,9,1,12,360,1,0.0769,false,true,false,"2022-08-31","low_risk"
1590,"VietMode RS-28","Outdoor","Premium","L","red",5246.28743119266,4392.716466137615,51,220,1086970.62,1030499.84,56470.78,4929.974901960784,41.18,6.22,2,6,29136.43,2.73,"wrong_size",1,0,0,1,0,10,3.9,8,1,10,75,1,0.2857,false,false,false,"2022-12-31","low_risk"
2148,"PhoenixWear UE-01","Streetwear","Performance","S","pink",7739.005135135135,4210.018793513513,65,295,2104712.34,2013849.75,90862.59,7157.100461538462,35.38,38.33,4,11,75507.43,3.73,"wrong_size",4,0,0,0,0,9,4.22,7,1,10,75,1,0.2857,false,false,false,"2022-12-31","low_risk"
989,"HanoiStreet UC-52","Streetwear","Everyday","M","yellow",5262.4712658227845,2638.603092683544,1288,5778,28401516.73,27332894.43,1068622.3,4912.073260869565,33.15,44.22,82,257,1185939.2,4.45,"wrong_size",30,16,12,15,9,208,3.97,147,24,411,12330,0.9667,0.0024,true,true,false,"2022-02-28","low_risk"
758,"HanoiStreet RP-46","Outdoor","Activewear","L","pink",890.4549377123442,845.9321908267269,2039,9112,7781009.66,7506003.28,275006.38,854.4695389897008,25.26,-2.69,123,335,261644.27,3.68,"wrong_size",34,24,20,30,15,347,3.94,251,43,796,11940,0.9333,0.0025,true,true,false,"2016-10-31","low_risk"
992,"HanoiStreet UC-55","Streetwear","Everyday","S","orange",3453.456099585062,2504.7917090290457,2225,9943,31772483.6,30576737.24,1195746.36,3198.278768539326,34.92,18.55,132,389,1132918.49,3.91,"wrong_size",40,29,24,26,13,343,3.9,247,46,797,23910,0.9667,0.0013,true,true,false,"2022-05-31","low_risk"
716,"HanoiStreet RP-04","Outdoor","Activewear","S","green",1855.6303211009172,1762.8488050458714,676,3064,5357243.79,5078954.59,278289.2,1745.0154585798816,38.17,-6.35,40,130,208190.39,4.24,"wrong_size",14,7,4,9,6,109,4.03,78,11,251,7530,1,0.004,false,true,false,"2021-02-28","low_risk"
1491,"VietMode RP-83","Outdoor","Activewear","XL","black",3652.74,2082.0618,26,107,376302.73,362672.34,13630.39,3519.01,23.08,38.57,2,7,23688.829999999998,6.54,"changed_mind",0,0,1,1,0,4,4.25,4,0,13,390,0.9667,0.0714,true,true,false,"2016-11-30","medium_risk"
1963,"UrbanVN RP-38","Outdoor","Activewear","XL","blue",1794.87,1050.357924,569,2564,4282352.87,4016317.88,266034.99,1665.8896309314587,44.29,32.95,37,113,174575.90000000002,4.41,"wrong_size",16,9,3,4,5,88,3.94,66,11,157,4710,1,0.0063,false,true,false,"2017-11-30","low_risk"
1519,"VietMode RP-11","Outdoor","Activewear","XL","yellow",2622.8902649006623,2278.5047731192053,227,999,2422290.39,2257581.86,164708.53,2434.2074008810573,45.81,-0.83,13,29,68202.65000000001,2.9,"wrong_size",5,4,1,2,1,40,4.13,31,3,29,870,0.9667,0.0333,true,true,false,"2022-12-31","low_risk"
914,"HanoiStreet UE-23","Streetwear","Performance","L","white",6929.37,3953.205585,124,579,3767763.77,3656680.57,111083.2,6487.0922580645165,29.03,37.4,6,21,122851.71,3.63,"defective",2,2,1,0,1,19,4.47,16,2,35,1050,0.9333,0.0278,true,true,false,"2019-06-30","low_risk"
1141,"MekongFit UM-18","Streetwear","Balanced","M","black",10507.848260869563,9982.455847826086,160,706,6665750.97,6343912.76,321838.21,9513.301875,43.13,-11.09,9,17,158760.7,2.41,"wrong_size",4,1,1,3,0,32,3.41,18,9,36,135,1,0.1818,false,true,false,"2022-12-31","low_risk"
388,"LotusWear UC-02","Streetwear","Everyday","S","pink",12720.344318181818,12084.327102272728,93,388,4293833.79,4022707.05,271126.74,11170.276021505377,58.06,-16.56,6,16,141752.19,4.12,"wrong_size",3,1,1,0,1,16,3.94,12,1,29,870,1,0.0333,false,true,false,"2022-11-30","low_risk"
1430,"VietMode RP-22","Outdoor","Activewear","L","red",3603.8321052631577,2923.068220578947,31,140,488978.47,473878.37,15100.1,3480.171935483871,25.81,13.64,3,11,35539.05,7.86,"defective",0,2,0,0,1,5,4,3,1,6,180,1,0.1429,false,true,false,"2017-12-31","medium_risk"
2151,"PhoenixWear UE-04","Streetwear","Performance","XL","black",6235.610963855422,4723.4753051204825,60,272,1555589.51,1485124.97,70464.54,5707.951666666667,43.33,13.49,8,20,97981.09,7.35,"wrong_size",4,1,0,3,0,14,4.07,12,1,4,120,0.9333,0.2,true,true,false,"2022-07-31","medium_risk"
2237,"VietMotion RP-34","Outdoor","Activewear","M","silver",2193.0293107221005,1336.6513648851203,1985,8879,18091369.15,16958687.31,1132681.84,2039.9557884130982,43.07,30.02,97,260,492466.1,2.93,"wrong_size",40,25,10,16,6,316,3.96,227,36,496,875.3,0.9667,0.0331,true,true,false,"2022-12-31","low_risk"
1830,"SaigonCore YY-25","GenZ","Trendy","L","red",3707.157735849056,2126.054961509434,645,2942,10385509.13,9935174.56,450334.57,3529.3385891472867,31.47,37.04,38,109,358201.08,3.7,"defective",10,12,5,8,3,95,4.08,73,6,149,4470,1,0.0067,false,true,false,"2022-12-31","low_risk"
1094,"MekongFit RP-40","Outdoor","Activewear","L","white",711.0279925650557,608.2133448401487,622,2847,1877464.21,1756549.58,120914.63,660.983617363344,42.6,1.42,32,81,50117.31,2.85,"wrong_size",13,6,3,7,3,103,4.01,76,14,113,3390,0.9333,0.0088,true,true,false,"2022-03-31","low_risk"
647,"SaigonFlex UC-12","Streetwear","Everyday","XL","silver",11033.912927650028,6038.860545302861,1397,6200,63560849.45,60776658.76,2784190.69,10241.394416607014,36.08,38.4,81,212,2013360.2299999997,3.42,"wrong_size",25,14,10,21,11,236,3.94,165,28,471,14130,1,0.0021,false,true,false,"2018-07-31","low_risk"
1916,"UrbanVN MA-09","Casual","All-weather","S","green",3559.9503011292345,3381.9527860727726,1721,7696,26067922.78,24958459.66,1109463.12,3384.048919233004,33.47,-4.28,92,249,772689.77,3.24,"wrong_size",29,19,19,15,10,280,3.89,200,45,458,1962.9,0.9667,0.0151,true,true,false,"2022-12-31","low_risk"
1426,"VietMode RP-18","Outdoor","Activewear","L","green",3680.236655518395,1877.2887179799327,222,999,3505069.46,3351936.11,153133.35,3517.477972972973,31.08,44.05,14,46,153256.93000000002,4.6,"wrong_size",5,1,3,3,2,36,3.56,22,7,44,660,0.9333,0.0435,true,true,false,"2020-12-31","low_risk"
2355,"VietMotion UC-03","Streetwear","Everyday","XL","purple",7179.426821292776,5081.598304111027,988,4563,30187317.77,28780301.91,1407015.86,6648.07971659919,38.16,19.43,53,148,917703.1299999999,3.24,"wrong_size",21,8,14,2,8,172,3.84,119,24,204,2040,1,0.0145,false,true,false,"2022-12-31","low_risk"
1987,"UrbanVN RS-06","Outdoor","Premium","XL","silver",1972.5575,1723.42348775,744,3360,6154780.06,5760049.85,394730.21,1833.4083467741937,43.28,-0.53,49,134,231500.16000000003,3.99,"wrong_size",15,10,10,11,3,123,4.03,94,16,173,5190,0.9667,0.0057,true,true,false,"2022-06-30","low_risk"
808,"HanoiStreet RS-12","Outdoor","Premium","S","pink",4185.669242738589,2473.3119555342323,1876,8511,33274231.62,31326697.87,1947533.75,3910.9758102345418,41.47,32.8,110,320,1147912.3499999999,3.76,"wrong_size",35,27,19,21,8,296,4.06,229,30,511,589.6,1,0.0484,false,true,false,"2022-12-31","low_risk"
2138,"PhoenixWear UR-14","Streetwear","Standard","L","pink",5385.87,4297.92426,719,3219,16093960.8,15374418.53,719542.27,4990.953769123783,37.27,10.01,43,117,541509.72,3.63,"wrong_size",14,6,9,6,8,96,3.98,69,13,123,922.5,0.9667,0.0315,true,true,false,"2022-12-31","low_risk"
1518,"VietMode RP-10","Outdoor","Activewear","L","pink",2317.901162207358,2173.2641296856186,898,4004,8774986.2,8349346.14,425640.06,2187.998474387528,36.41,-4.22,55,180,369152.59,4.5,"wrong_size",23,9,11,7,5,151,4.07,115,14,179,5370,0.9667,0.0056,true,true,false,"2022-12-31","low_risk"
239,"LotusWear UR-11","Streetwear","Standard","XL","yellow",4799.280167597765,4433.575018826817,133,582,2607998,2507400.72,100597.28,4466.87030075188,32.33,-2.91,9,24,98211.88999999998,4.12,"wrong_size",3,3,1,0,2,19,3.79,12,4,44,1320,0.9333,0.0222,true,true,false,"2018-08-31","low_risk"
682,"SaigonFlex UC-47","Streetwear","Everyday","L","orange",11641.827272727272,11059.735909090909,206,948,10399597.18,10111450.46,288146.72,10889.969805825243,28.16,-3.69,11,31,308608.78,3.27,"wrong_size",6,1,1,2,1,33,3.82,23,5,101,3030,1,0.0098,false,true,false,"2014-09-30","low_risk"
1017,"HanoiStreet YY-18","GenZ","Trendy","M","silver",3407.941498530852,1959.907155805093,786,3599,11730177.27,11259942.79,470234.48,3262.6493638676843,31.04,37.36,42,90,270391.93,2.5,"wrong_size",19,5,10,5,3,105,4.03,79,13,201,6030,0.9667,0.005,true,true,false,"2020-08-31","low_risk"
2085,"UrbanVN UC-20","Streetwear","Everyday","M","purple",8000.37,7600.3515,83,374,2798682.52,2642528.81,156153.71,7363.72108433735,50.6,-7.57,5,20,132760.17,5.35,"wrong_size",2,0,0,2,1,9,4,7,1,18,540,1,0.0526,false,true,false,"2022-07-31","medium_risk"
1544,"VietMode RP-36","Outdoor","Activewear","S","white",4093.74,3134.576718,113,523,2028409.81,1934135.3,94274.51,3884.054867256637,34.51,15.24,6,14,53512.079999999994,2.68,"wrong_size",2,1,1,1,1,13,3.38,8,4,25,750,1,0.0385,false,true,false,"2021-08-31","low_risk"
170,"DragonWear UR-41","Streetwear","Standard","L","red",8793.62462686567,5372.025284552239,106,460,3530074.23,3289557.26,240516.97,7629.715754716981,56.6,24.88,4,10,62715.45,2.17,"defective",1,2,0,1,0,12,4,9,2,34,1020,0.9333,0.0286,true,true,false,"2019-09-30","low_risk"
1261,"VietMode MP-29","Casual","Activewear","M","black",5983.876433121019,4653.660702038217,119,500,2845473.2,2725248.79,120224.41,5716.813865546218,30.25,14.62,13,37,199930.86,7.4,"wrong_size",8,1,2,1,1,22,3.68,15,3,16,480,1,0.0588,false,true,false,"2022-09-30","medium_risk"
2123,"PhoenixWear UM-14","Streetwear","Balanced","XL","blue",7489.429322033899,5615.574105661017,93,395,2770789.45,2655420.5,115368.95,7035.352365591398,37.63,16.47,3,8,52797.49,2.03,"wrong_size",2,1,0,0,0,16,3.88,13,3,10,300,0.9667,0.0909,true,true,false,"2021-01-31","low_risk"
470,"SaigonFlex UM-75","Streetwear","Balanced","L","red",12524.873693181818,7330.8085726193185,888,3935,45104474.03,42656450.9,2448023.13,11517.057308558558,42.45,32.37,54,118,1206715.59,3,"wrong_size",20,11,10,7,6,138,3.96,99,18,229,176.2,1,0.1455,false,true,false,"2022-12-31","low_risk"
2403,"VietMotion YY-12","GenZ","Trendy","XL","blue",1616.802655771195,850.2765166700715,355,1531,2314086.81,2180026.25,134060.56,1510.7052394366196,43.1,40.29,20,52,75797.03,3.4,"wrong_size",9,2,5,2,2,50,4.04,38,4,87,145,0.9333,0.1714,true,true,false,"2022-12-31","low_risk"
1879,"BambooCraft UM-17","Streetwear","Balanced","XL","yellow",12504.491621621622,11879.26704054054,318,1470,16893611.2,15992627.93,900983.27,11514.879119496856,42.45,-9.19,18,39,406667.36,2.65,"wrong_size",6,4,4,2,2,57,3.91,40,12,79,592.5,1,0.0482,false,true,false,"2022-12-31","low_risk"
822,"HanoiStreet UM-06","Streetwear","Balanced","L","orange",4674.7290361445785,4440.992584337349,100,394,1746949.02,1655795.03,91153.99,4437.2994,39,-5.67,8,18,75628.22999999998,4.57,"wrong_size",3,1,3,1,0,7,4,5,1,43,117.3,1,0.2037,false,true,false,"2022-12-31","low_risk"
1566,"VietMode RS-04","Outdoor","Premium","L","green",4467.96,3904.103448,56,256,1076410.56,1022100.84,54309.72,4220.444285714286,39.29,2.22,2,4,15195.86,1.56,"changed_mind",1,0,0,1,0,11,3.91,8,3,16,96,1,0.2381,false,true,false,"2022-12-31","low_risk"
494,"SaigonFlex UM-99","Streetwear","Balanced","L","white",19351.386393442623,13062.185815573772,133,561,10097343.99,9667775.81,429568.18,17925.776315789473,39.85,24.2,5,12,207092.79,2.14,"wrong_size",3,1,0,0,1,19,3.74,13,4,33,990,0.9333,0.0294,true,true,false,"2022-11-30","low_risk"
1034,"MekongStyle UC-06","Streetwear","Everyday","L","white",10885.35,10341.0825,88,422,4339748.88,4266148.05,73600.83,10304.253068181819,19.32,-2.29,4,15,105309.77,3.55,"wrong_size",2,1,1,0,0,19,4.26,15,2,45,225,0.9333,0.1176,true,true,false,"2013-08-31","low_risk"
1319,"VietMode RP-11","Outdoor","Activewear","XL","yellow",4481.563026315789,2574.2098023157896,181,784,3294337.94,3111126.8,183211.14,4206.161104972376,38.67,35.13,11,20,79911.66,2.55,"changed_mind",3,1,2,3,2,39,4.05,28,7,18,270,0.9333,0.1,true,true,false,"2022-11-30","low_risk"
1227,"MekongFit UC-29","Streetwear","Everyday","XL","silver",3803.996185958254,3196.497995060721,415,1848,6530158.18,6273187.95,256970.23,3543.358771084337,33.49,5.84,27,80,247418.07000000004,4.33,"wrong_size",10,4,3,7,3,63,3.67,41,12,150,4500,1,0.0066,false,true,false,"2020-08-31","low_risk"
2405,"VietMotion YY-14","GenZ","Trendy","M","purple",5084.865394736842,2906.0005730921057,163,748,3646216.7,3518200.26,128016.44,4840.151226993865,29.45,38.22,11,38,171121.45999999996,5.08,"wrong_size",6,2,0,0,3,30,3.63,21,7,63,1890,1,0.0156,false,true,false,"2022-12-31","medium_risk"
1855,"SaigonCore YY-50","GenZ","Trendy","XL","purple",2934.6376056338027,2787.9057253521123,107,479,1315486.87,1240469.86,75017.01,2760.337663551402,37.38,-7.65,12,32,80401.81,6.68,"wrong_size",3,2,3,3,1,16,3.38,9,5,22,330,0.9333,0.0833,true,true,false,"2022-12-31","medium_risk"
1646,"VietMode RS-84","Outdoor","Premium","L","green",5069.359166666667,3323.471869666667,49,193,925316.49,882852.41,42464.08,4789.328571428571,36.73,27.35,1,5,25677.1,2.59,"not_as_described",0,0,1,0,0,13,3.69,9,4,5,150,1,0.1667,false,true,false,"2022-12-31","low_risk"
190,"DragonWear UC-02","Streetwear","Everyday","L","red",9443.7,7547.405040000001,51,240,2109844.24,2019669.25,90174.99,8777.874509803922,39.22,10.31,3,8,64484.07,3.33,"wrong_size",2,0,1,0,0,7,3.71,5,2,4,120,1,0.2,false,true,false,"2016-04-30","low_risk"
108,"DragonWear UM-35","Streetwear","Balanced","S","pink",11844,9063.0288,88,391,4124264.69,3907255.31,217009.38,10455.742727272727,48.86,9.31,6,18,197745.41999999998,4.6,"not_as_described",1,1,2,1,1,14,3.71,10,4,15,450,1,0.0625,false,true,false,"2021-08-31","low_risk"
277,"LotusWear UR-49","Streetwear","Standard","M","silver",8678.25,6332.5190250000005,34,172,1330713.92,1224305.31,106408.61,7847.64794117647,50,11.04,1,2,13135.69,1.16,"changed_mind",0,0,0,1,0,4,4.25,4,0,9,270,0.9667,0.1,true,true,false,"2017-06-30","low_risk"
1085,"MekongFit RP-31","Outdoor","Activewear","M","purple",1139.5005960656706,895.8753686268303,4934,21982,23307277.99,21881211.4,1426066.59,1060.6079144710175,42.06,10,266,708,690036.42,3.22,"wrong_size",106,46,35,56,23,764,3.9,531,103,1390,672.6,0.9333,0.0427,true,true,false,"2022-12-31","low_risk"
1174,"MekongFit UE-10","Streetwear","Performance","L","white",6929.37,6582.9015,316,1465,9579599.44,9247398.38,332201.06,6528.668512658228,31.33,-4.29,16,36,217205.86000000002,2.46,"wrong_size",4,2,3,3,4,53,4.09,39,6,98,1470,1,0.02,false,true,false,"2021-03-31","low_risk"
796,"HanoiStreet RP-84","Outdoor","Activewear","S","green",3338.27,3052.8479150000003,472,2144,6790721.76,6482204.68,308517.08,3179.0821398305084,31.36,-0.97,26,63,183837.96000000002,2.94,"defective",8,8,5,3,2,77,4.08,57,7,177,5310,0.9667,0.0056,true,true,false,"2021-05-31","low_risk"
675,"SaigonFlex UC-40","Streetwear","Everyday","XL","purple",7873.649577861162,5241.488523982176,815,3619,26894995.83,25754883.26,1140112.57,7420.807484662577,35.83,26.35,48,146,983718.38,4.03,"wrong_size",20,10,9,5,4,116,4.08,86,11,200,6000,1,0.005,false,true,false,"2017-07-31","low_risk"
580,"SaigonFlex UC-45","Streetwear","Everyday","S","red",9901.548539325842,9406.47111235955,1429,6470,59050724.7,56510761.16,2539963.54,9138.549818054584,38.49,-7.7,72,200,1712337.0399999998,3.09,"wrong_size",30,11,15,10,6,213,3.92,154,29,344,10320,0.9667,0.0029,true,true,false,"2021-06-30","low_risk"
1049,"MekongFit MA-07","Casual","All-weather","M","yellow",3141.3003370786514,2842.562675022472,577,2644,7915403.61,7594606.16,320797.45,2989.352357019064,32.76,1.04,27,67,187199.94,2.53,"wrong_size",10,5,3,7,2,92,4,69,10,116,696,0.9333,0.0413,true,true,false,"2022-12-31","low_risk"
2393,"VietMotion YY-02","GenZ","Trendy","M","blue",1278.2299665551836,1214.3184682274243,676,3042,3695017.7,3530386.93,164630.77,1214.2456804733729,32.84,-4.63,38,104,115295.97,3.42,"wrong_size",13,4,11,2,8,91,3.91,68,14,211,6330,0.9667,0.0047,true,true,false,"2022-11-30","low_risk"
240,"LotusWear UR-12","Streetwear","Standard","S","red",5537.754000000001,5115.2233698,268,1248,6380171.98,6050772.95,329399.03,5098.386268656716,41.42,-5.5,14,36,167600.45,2.88,"wrong_size",6,0,4,3,1,41,3.95,29,5,72,2160,0.9667,0.0137,true,true,false,"2022-05-31","low_risk"
1807,"SaigonCore YY-02","GenZ","Trendy","XL","silver",2141.37,1976.912784,83,369,758331.49,733053.88,25277.61,2054.147108433735,26.51,0.49,4,6,11768.52,1.63,"defective",1,1,0,1,1,14,3.93,11,2,13,390,0.9333,0.0714,true,true,false,"2018-04-30","low_risk"
412,"SaigonFlex UM-17","Streetwear","Balanced","S","orange",19533.022173913043,17015.21561569565,201,936,16774275.34,15992691.09,781584.25,17997.55552238806,40.3,0.42,11,28,486755.07000000007,2.99,"wrong_size",4,3,2,1,1,23,3.74,15,4,87,2610,0.9333,0.0114,true,true,false,"2020-06-30","low_risk"
1103,"MekongFit RP-49","Outdoor","Activewear","XL","blue",1792.7023572474377,1145.8953467525623,427,1887,3144170.7,2942917.05,201253.65,1667.83,44.26,26.53,25,64,99657.38999999997,3.39,"wrong_size",14,6,3,2,0,80,3.93,56,11,99,174.7,0.9333,0.1466,true,true,false,"2022-12-31","low_risk"
592,"SaigonFlex UC-57","Streetwear","Everyday","S","orange",11573.637804878048,7346.945278536587,159,680,7473002.48,7251031.37,221971.11,11010.52465408805,27.67,31.1,4,14,120148.57,2.06,"defective",0,2,2,0,0,23,4.09,19,3,61,1830,0.9333,0.0161,true,true,false,"2014-05-31","low_risk"
175,"DragonWear UE-03","Streetwear","Performance","XL","purple",7553.7,7176.014999999999,8,22,150643.76,148264.61,2379.15,6691.99625,37.5,-6.48,2,5,33193.130000000005,22.73,"defective",0,2,0,0,0,1,5,1,0,12,360,0.9667,0.0769,true,true,false,"2014-02-28","high_risk"
653,"SaigonFlex UC-18","Streetwear","Everyday","M","blue",10584.532361623616,10055.305743542434,347,1568,15278689.58,14581791.52,696898.06,9738.956484149856,40.92,-8.13,22,65,535924.83,4.15,"wrong_size",6,5,5,4,2,54,3.78,37,9,88,146.7,0.9333,0.1698,true,true,false,"2022-12-31","low_risk"
1985,"UrbanVN RS-04","Outdoor","Premium","M","purple",1920.87,1824.8265,18,67,126700.92,124165.37,2535.55,1894.651111111111,16.67,1.53,1,1,1825.6,1.49,"wrong_size",1,0,0,0,0,6,3.5,4,2,15,450,0.9667,0.0625,true,true,false,"2013-09-30","low_risk"
980,"HanoiStreet UC-43","Streetwear","Everyday","S","red",4989.868578947368,4740.37515,109,470,2215554.55,2144897.91,70656.64,4627.714495412844,34.86,-3.87,4,16,73610.99,3.4,"wrong_size",3,1,0,0,0,15,3.87,11,1,23,345,0.9333,0.08,true,true,false,"2022-10-31","low_risk"
1008,"HanoiStreet YY-09","GenZ","Trendy","S","pink",3261.76588688946,2694.218622570694,311,1445,4470802.36,4264228.93,206573.43,3091.380160771704,34.41,8.7,19,47,137950.25,3.25,"wrong_size",6,4,4,3,2,40,4.13,33,3,52,1560,0.9333,0.0189,true,true,false,"2022-09-30","low_risk"
762,"HanoiStreet RP-50","Outdoor","Activewear","L","orange",2220.5971460987957,2109.567288793856,4294,19451,40320064.81,37948730.55,2371334.26,2073.472452258966,41.94,-8.13,237,701,1341401.96,3.6,"wrong_size",80,36,49,50,22,695,3.9,494,100,1221,2817.7,0.9333,0.0105,true,true,false,"2022-12-31","low_risk"
2091,"UrbanVN UC-26","Streetwear","Everyday","XL","black",2019.996121076233,1168.1637568183855,1294,5849,10919988.11,10448673.06,471315.05,1864.9486476043276,38.02,34.61,71,188,325059.72,3.21,"wrong_size",27,15,10,17,2,227,3.89,161,36,321,4815,0.9333,0.0062,true,true,false,"2022-07-31","low_risk"
2197,"VietMotion MA-11","Casual","All-weather","M","silver",2982.692976846747,2833.5583280044098,532,2361,6662016.03,6338038.97,323977.06,2824.480808270677,35.34,-5.55,29,65,172960.1,2.75,"wrong_size",15,4,7,2,1,82,3.91,57,11,113,376.7,1,0.0738,false,true,false,"2022-12-31","low_risk"
2056,"UrbanVN UE-16","Streetwear","Performance","S","green",3991.447338129497,3791.8749712230215,1281,5652,20973818.01,20140272.56,833545.45,3701.2131069476973,36.77,-6.41,53,155,542970.31,2.74,"not_as_described",14,12,14,7,6,202,3.89,139,25,401,12030,0.9333,0.0025,true,true,false,"2020-12-31","low_risk"
